"t, Time, (yr)","A, Total factor productivity, ($)","L, Population, (persons)","theta1, Marginal abatement cost at mu=1, ($/tCO2)","sigma, Carbon intensity of GDP, (tCO2/$)","f, Control: log10(marginal_abatement_cost), (log10($/tCO2))","s, Savings rate, (dimensionless)","K, Capital stock, ($)","gini, Background Gini index, (dimensionless)","Gini, Gini index, (dimensionless)","Ecum, Cumulative CO2 emissions, (tCO2)","delta_T, Global mean temperature change, (°C)","y_gross, Per-capita gross income, ($/person/yr)","y_damaged, Per-capita income after climate damage, ($/person/yr)","y_net, Per-capita net income after abatement, ($/person/yr)","climate_damage, Per-capita climate damage, ($/person/yr)","tax_amount, Per-capita tax amount, ($/person/yr)","mu, Abatement fraction, (dimensionless)","Omega, Climate damage as fraction of gross output, (dimensionless)","Omega_base, Base damage from temperature before income adjustment, (dimensionless)","Omega_calc, Climate damage from previous timestep (lagged), (dimensionless)","lambda_abate, Abatement cost as fraction of damaged output, (dimensionless)","abateCost_amount, Abatement expenditure per capita, ($/person/yr)","U, Mean utility per capita, (dimensionless)","aggregate_utility, Aggregate utility from integration, (dimensionless)","e, CO2 emissions, (tCO2/yr)","emission_ratio, Ratio of CO2e to industrial CO2, (dimensionless)","E_extra, Extra emission pulse, (tCO2/yr)","consumption_extra, Extra consumption pulse, ($/person/yr)","dK_dt, Net capital accumulation, ($/yr)","log_deltaU_norm, Log normalized utility-loss (log deltaU), (dimensionless)","max_average_tax_rate, Maximum average tax rate across income bins, (dimensionless)","max_marginal_tax_rate, Maximum marginal tax rate across income bins, (dimensionless)",AbateCost,Climate_damage,Consumption,E,H1,H2,H3,Lambda,Savings,Y_damaged,Y_gross,Y_net,consumption,dEcum_dt,mac_over_wmac,marginal_abatement_cost,mu_dollar_cost,mu_dollar_numeraire,r_consumption,savings,welfare_adjusted_mac
2020.0,739.6190000000007,7752000000.0,6035.6,0.0002913549999999999,1.987782230021839,0.4785861541367808,295000000000000.0,0.57313,0.57313,2327128215854.4233,1.1696599999999997,17503.727145280773,17420.70314539412,17398.32138685295,83.02399988665066,22.381758541172385,0.07575540295137623,0.004743218355585199,0.004743218355585198,0.004743218355585198,0.001284779285564597,22.381758541172385,-236079421.4549914,-0.030454001735680004,7.302282528451819,1.4,0.0,0.0,35047770028956.766,-7.146222308209414,0.003047425772945922,0.004567654337151006,173503392211.16833,643602047121.3159,70324017361927.29,56607294160.5585,-0.07022,0.21036,-0.08308,0.001284779285564597,64547770028956.766,135045290783095.22,135688892830216.55,134871787390884.06,9071.725665883292,56607294160.5585,1.0,97.22595776089436,1.6785110354308967e-06,1.6785110354308967e-06,1.0545875930622004,8326.595720969655,97.22595776089436
2021.0,749.4392757472212,7832251487.344443,4937.569188788617,0.0002869469393703804,2.1014702470121236,0.20585884266818635,330047770028956.75,0.5710759862923859,0.5710759862923859,2383735510014.982,1.195964938405231,18287.043713434196,18196.358967560274,18156.706365327573,90.6847458739228,39.65260223270075,0.10115169343584281,0.0049589615082126755,0.004958961508212676,0.004958961508212677,0.002179150362080227,39.65260223270075,-189414211.2466403,-0.02418387759288638,7.252505069994725,1.3970840409436769,0.0,0.0,-3730025259639.0234,-6.617968165256452,0.005163440995407886,0.00773515495137056,310569152814.1481,710265735750.4846,112933138691856.55,56803443621.4393,-0.0744917622349342,0.21596708491039757,-0.08517433160839527,0.002179150362080227,29274751743256.65,142518459587927.34,143228725323677.84,142207890435113.2,14418.987806295147,56803443621.4393,1.0,126.31945609166154,8.386301080077788e-07,8.386301080077788e-07,0.026518402561959364,3737.7185590324266,126.31945609166154
2022.0,759.3749267602893,7910820339.096546,4059.769804874857,0.0002826406030102666,2.1000403853294674,0.21023216380266088,326317744769317.75,0.5690435894947019,0.5690435894947019,2440538953636.4214,1.2240407720666153,18411.196119234526,18315.55875154474,18271.530056125903,95.63736768978683,44.02869541883829,0.11408061667317512,0.005194522239099536,0.005194522239099537,0.005194522239099536,0.002403895836108461,44.02869541883829,-190625332.30821192,-0.02409678442147281,7.060754699664368,1.3941741553282239,0.0,0.0,-2244230637960.922,-6.517203692969342,0.005699683301374603,0.008537330958471756,348303099223.23285,756570033498.0205,114155247755443.8,55856361887.47641,-0.07698071674451332,0.22145714662539875,-0.08725733154784325,0.002403895836108461,30387543838970.855,144891094693637.88,145647664727135.88,144542791594414.66,14430.2667564412,55856361887.47641,1.0,125.9042485539386,8.349864683227113e-07,8.349864683227113e-07,0.029490398654720362,3841.2632996847024,125.9042485539386
2023.0,769.427109958828,7987717781.36314,3358.004875731523,0.00027843312404643265,2.1003264322301085,0.21414138617017958,324073514131356.8,0.567032582105645,0.567032582105645,2496395315523.898,1.2530951166016373,18562.383118194346,18461.32862025886,18412.237462392568,101.05449793548537,49.091157866292,0.12850001952381937,0.005444047636126768,0.00544404763612677,0.005444047636126769,0.0026591346092188057,49.091157866292,-191597785.83382022,-0.02398654923448274,6.870911889498089,1.391270330503709,0.0,0.0,-913201594103.0352,-6.413703928283494,0.006308615649127658,0.009447983257530601,392126314596.2856,807194810046.0012,115577606754001.02,54882905073.923294,-0.07776331226084204,0.2266013825885453,-0.08926955407804162,0.0026591346092188057,31494149819032.65,147463882887629.94,148271077697675.94,147071756573033.66,14469.415409701314,54882905073.923294,1.0,125.98720236665257,8.289207986779308e-07,8.289207986779308e-07,0.032858651623819624,3942.822052691254,125.98720236665257
2024.0,779.596991501509,8062956561.399988,2796.9470921655156,0.00027432172967518736,2.101659001003472,0.21731295495664044,323160312537253.75,0.565042739018188,0.565042739018188,2551278220597.8213,1.2823754896606792,18739.036810023143,18632.197389635458,18577.411146657625,106.83942038768585,54.78624297783318,0.1443308663913067,0.005701436070104712,0.005701436070104712,0.00570143607010471,0.0029404069650050594,54.78624297783318,-192321429.00030684,-0.023852469939006304,6.6824006965735006,1.388372553846548,0.0,0.0,235028336611.83984,-6.310573517590217,0.006979804849146398,0.010451416837006455,441739097292.5741,861441605631.0632,117237799508431.17,53879906542.341156,-0.07758438634357495,0.23140411210628473,-0.09121035336984885,0.0029404069650050594,32551059590337.21,150230598196060.94,151092039801692.0,149788859098768.38,14540.299034933028,53879906542.341156,1.0,126.37436925468795,8.202715244108996e-07,8.202715244108996e-07,0.03522336294194672,4037.1121117245984,126.37436925468795
2025.0,789.885746834912,8136550834.027715,2348.3588011236193,0.00027030373767847766,2.1043234773021258,0.2201385966147391,323395340873865.56,0.5630738374943813,0.5630738374943813,2605158127140.1626,1.311461649817621,18938.793217135903,18825.861135199997,18764.646172093115,112.93208193590343,61.21496310688234,0.16161229233419774,0.005963003061553152,0.00596300306155315,0.00596300306155315,0.003251642125014114,61.21496310688234,-192857081.3948617,-0.02370255963845488,6.493486985827417,1.3854808127594485,0.0,0.0,1271116215693.1367,-6.207377783472577,0.00772259508096429,0.011561499324480584,498078659122.27924,918877625464.0613,119068847158699.5,52834586950.28218,-0.07685441634783072,0.23586889083770068,-0.09307892525796096,0.003251642125014114,33610650303079.69,153177576120901.47,154096453746365.56,152679497461779.2,14633.8232977964,52834586950.28218,1.0,127.15208245497652,8.099094084596264e-07,8.099094084596264e-07,0.03768573391509533,4130.822874296715,127.15208245497652
2026.0,800.2945607424174,8208516052.191165,1989.6692190028818,0.0002663765530827186,2.107831744811491,0.22249771752246605,324666457089558.7,0.5611256571404205,0.5611256571404205,2657992714090.445,1.340116414960583,19160.273153458875,19040.97311283308,18972.67016675939,119.30004062579506,68.30294607368772,0.18015934312615678,0.006226426923577475,0.006226426923577475,0.006226426923577477,0.003587156269216801,68.30294607368772,-193198599.4837022,-0.023536361292992802,6.304544310188562,1.3825950946713572,0.0,0.0,2184585368505.0664,-6.106597811215025,0.008523547133069131,0.012758037801781641,560665829257.8131,979276298503.8969,121086236539311.97,51750953171.93329,-0.07579267437408266,0.2399965807763646,-0.09487380804834067,0.003587156269216801,34651231077460.94,156298133446030.7,157277409744534.6,155737467616772.9,14751.294359348842,51750953171.93329,1.0,128.183387594326,7.978285472684971e-07,7.978285472684971e-07,0.039732267200750515,4221.37580741055,128.183387594326
2027.0,810.8246273931094,8278868861.719479,1702.8371767166157,0.0002625376649539717,2.1123224370146234,0.2245070977239971,326851042458063.75,0.5591979798819762,0.5591979798819762,2709743667262.378,1.3682004094743545,19401.736073864206,19275.816319950507,19199.727970295262,125.91975391370012,76.08834965524657,0.19985652005942653,0.006490128173804239,0.006490128173804239,0.006490128173804239,0.003947347722778152,76.08834965524657,-193372045.20724937,-0.02335730260221648,6.115312077929012,1.379715387037404,0.0,0.0,3000754697329.7344,-6.008334784508035,0.009383609973477647,0.014042343586162298,629925468700.445,1042473129751.5114,123266171103625.84,50627866741.663536,-0.07452310719719271,0.24378883319959951,-0.09659376384619521,0.003947347722778152,35685858943136.11,159581955515462.4,160624428645213.9,158952030046761.97,14889.252766594023,50627866741.663536,1.0,129.51570592590414,7.84425164137221e-07,7.84425164137221e-07,0.04160922147797974,4310.475203701239,129.51570592590414
2028.0,821.477150390716,8347627000.319342,1473.4420946140226,0.00025878464332340217,2.1175081081132143,0.226177993724326,329851797155393.5,0.5572905899397829,0.5572905899397829,2760371534004.0415,1.3956295075062402,19661.752899560848,19528.977883821215,19444.500708565254,132.7750157396305,84.47717525596286,0.22041157450082266,0.006752959230944057,0.0067529592309440575,0.0067529592309440575,0.004325734595969203,84.47717525596286,-193389101.7548474,-0.02316695532124869,5.927009304032102,1.3768416773388468,0.0,0.0,3727000655681.508,-5.914224587691616,0.010287416014993833,0.015391369115104303,705183949077.3845,1108356306355.965,125603258751327.02,49476462897.48232,-0.07311363680688573,0.24724702208662996,-0.09823750818083662,0.004325734595969203,36712180371220.85,163020623071625.25,164128979377981.25,162315439122547.88,15046.58254933073,49476462897.48232,1.0,131.07145126803425,7.698996748852105e-07,7.698996748852105e-07,0.043203106776449784,4397.918159234525,131.07145126803425
2029.0,832.2533428225427,8414809200.811381,1289.9573849759238,0.0002551151362372384,2.1232743931586966,0.22757931603433013,333578797811075.0,0.5554032738054854,0.5554032738054854,2809847996901.524,1.4223498403392525,19938.927674611696,19799.075734229154,19705.69018220908,139.85194038254195,93.38555202007346,0.24151098752469569,0.0070140151298415075,0.0070140151298415075,0.007014015129841507,0.004716662195428957,93.38555202007346,-193268786.92824918,-0.02296769686823245,5.7410462471839,1.3739739530830188,0.0,0.0,4379236618499.289,-5.825144543568549,0.011221543296125458,0.01678500511704628,785821602361.364,1176827394682.3389,128082506653984.69,48309808783.08673,-0.07160888047146113,0.25037474343701105,-0.09980434994491588,0.004716662195428957,37737116399606.79,166605444655952.84,167782272050635.2,165819623053591.47,15221.082688557524,48309808783.08673,1.0,132.82333885925507,7.545294939328495e-07,7.545294939328495e-07,0.04452036315278951,4484.607493651557,132.82333885925507
