"t, Time, (yr)","A, Total factor productivity, ($)","L, Population, (persons)","theta1, Marginal abatement cost at mu=1, ($/tCO2)","sigma, Carbon intensity of GDP, (tCO2/$)","f, Control: log10(marginal_abatement_cost), (log10($/tCO2))","s, Savings rate, (dimensionless)","K, Capital stock, ($)","gini, Background Gini index, (dimensionless)","Gini, Gini index, (dimensionless)","Ecum, Cumulative CO2 emissions, (tCO2)","delta_T, Global mean temperature change, (°C)","y_gross, Per-capita gross income, ($/person/yr)","y_damaged, Per-capita income after climate damage, ($/person/yr)","y_net, Per-capita net income after abatement, ($/person/yr)","climate_damage, Per-capita climate damage, ($/person/yr)","tax_amount, Per-capita tax amount, ($/person/yr)","mu, Abatement fraction, (dimensionless)","Omega, Climate damage as fraction of gross output, (dimensionless)","Omega_base, Base damage from temperature before income adjustment, (dimensionless)","Omega_calc, Climate damage from previous timestep (lagged), (dimensionless)","lambda_abate, Abatement cost as fraction of damaged output, (dimensionless)","abateCost_amount, Abatement expenditure per capita, ($/person/yr)","U, Mean utility per capita, (dimensionless)","aggregate_utility, Aggregate utility from integration, (dimensionless)","e, CO2 emissions, (tCO2/yr)","emission_ratio, Ratio of CO2e to industrial CO2, (dimensionless)","E_extra, Extra emission pulse, (tCO2/yr)","consumption_extra, Extra consumption pulse, ($/person/yr)","dK_dt, Net capital accumulation, ($/yr)","log_deltaU_norm, Log normalized utility-loss (log deltaU), (dimensionless)","max_average_tax_rate, Maximum average tax rate across income bins, (dimensionless)","max_marginal_tax_rate, Maximum marginal tax rate across income bins, (dimensionless)",AbateCost,Climate_damage,Consumption,E,H1,H2,H3,Lambda,Savings,Y_damaged,Y_gross,Y_net,consumption,dEcum_dt,mac_over_wmac,marginal_abatement_cost,mu_dollar_cost,mu_dollar_numeraire,r_consumption,savings,welfare_adjusted_mac
2030.0,843.1544273084459,8480435098.599607,1143.169671633005,0.00025152686692572995,2.3168288130824792,0.23055959088653427,339541593722565.4,0.5535358202177394,0.5535358202177394,2828002825677.0635,1.4358669352569153,20260.472954265086,20115.651864743457,19908.376565949657,144.82108952162991,207.2752987937995,0.34411121289781954,0.007147961937934089,0.007147961937934089,0.007147961937934091,0.010304180057773284,207.2752987937995,-192231710.13732454,-0.022667670691692243,4.9524883974503515,1.3711122018032729,0.0,0.0,4971607244623.609,-618.8649628177345,0.20082164262499447,1.0,1757784718963.6582,1228145850596.6663,129905928769137.25,41999256431.14529,-0.06402279486739694,0.24759779721182343,-0.09977621804371545,0.010304180057773284,38925766616880.15,170589480104981.06,171817625955577.72,168831695386017.4,15318.309409689236,41999256431.14529,1.0,207.40958048922852,7.398772398198276e-07,7.398772398198276e-07,0.04541237488493355,4590.067156260419,207.40958048922852
2031.0,854.1816360498018,8544525143.345851,1025.7145634169328,0.00024801763108586787,2.3223612756716485,0.2314552085435553,344513200967189.0,0.5516880201385631,0.5516880201385631,2870002082108.209,1.4585366892069223,20568.64160949469,20416.938609556524,20191.186344393307,151.7029999381653,225.75226516321575,0.37117970405637307,0.0073754505921352475,0.0073754505921352475,0.0073754505921352475,0.011057106527104326,225.75226516321575,-191836373.18605313,-0.022451379095706443,4.733545090295452,1.3682564110589277,0.0,0.0,5480281307227.426,-613.2920491006263,0.21613951445587554,1.0,1928945905854.3767,1296230097292.6475,132592497989703.69,40445895041.190796,-0.06187147626236558,0.2491978337579243,-0.10093766374457133,0.011057106527104326,39931601403946.33,174453045299504.4,175749275396797.06,172524099393650.0,15517.83109830997,40445895041.190796,1.0,210.0686650935421,7.233923616123021e-07,7.233923616123021e-07,0.04642964549633999,4673.355246083339,210.0686650935421
2032.0,865.3362108784883,8607100514.805265,931.7055908540553,0.00024458529427287534,2.3284052271554576,0.23219117400695394,349993482274416.44,0.5498596667299385,0.5498596667299385,2910447977149.4,1.4802136568505542,20890.354133776964,20731.664536682252,20487.0629704078,158.68959709471125,244.6015662744545,0.39760705201460883,0.0075963095732365276,0.007596309573236528,0.007596309573236528,0.011798452837284758,244.6015662744545,-191346587.4400911,-0.02223124815504961,4.523276696128831,1.365406568435214,0.0,0.0,5943899065644.09,-607.673830536672,0.23131622036383237,1.0,2105310267003.0317,1365857312848.1294,135390962946359.1,38932297179.857124,-0.0597030748714024,0.2504377816748406,-0.10200622782801227,0.011798452837284758,40943247293085.734,178439520506447.88,179805377819296.0,176334210239444.84,15730.147767354418,38932297179.857124,1.0,213.01256753861887,7.066285883671761e-07,7.066285883671761e-07,0.047254190151339026,4756.91520305338,213.01256753861887
2033.0,876.6194033058837,8668183042.76501,856.4376096488695,0.00024122778939571657,2.3350177794445304,0.23282078349915003,355937381340060.5,0.5480505553306578,0.5480505553306578,2949380274329.257,1.5008993319874975,21224.855265323928,21059.086879818875,20795.329359746695,165.768385505051,263.7575200721813,0.4231080424404001,0.00781010675610471,0.007810106756104709,0.007810106756104708,0.012524641812696195,263.7575200721813,-190776225.73708606,-0.022008790630733095,4.3231830374798115,1.3625626615432198,0.0,0.0,6374005776621.547,-602.0332352877538,0.24627909088055655,1.0,2286298462891.434,1436910708261.4163,138289977414242.06,37474141896.25183,-0.0575502247946756,0.2513357853680903,-0.1029849377427353,0.012524641812696195,41967743910627.6,182544019787761.1,183980930496022.53,180257721324869.66,15953.74448508759,37474141896.25183,1.0,216.28070643894648,6.897503143659493e-07,6.897503143659493e-07,0.04806968007673351,4841.584874659104,216.28070643894648
2034.0,888.0324745718599,8727795131.016027,796.1497265995536,0.00023794311431209384,2.341929238595694,0.2333262460994933,362311387116682.06,0.546260483433415,0.546260483433415,2986854416225.509,1.520609294328315,21571.586157613914,21398.655814596757,21115.78507760385,172.9303430171552,282.8707369929084,0.4472847127794066,0.008016579854333876,0.008016579854333874,0.008016579854333876,0.013219089060722803,282.8707369929084,-190129193.33351716,-0.021784332752937074,4.135704998602636,1.359724678019838,0.0,0.0,6769545929088.43,-596.4819707280457,0.2606981039313745,1.0,2468837841033.621,1509300605790.0586,141293561547135.16,36095585950.122734,-0.05544085996054804,0.2519126645543416,-0.10387760666289435,0.013219089060722803,43000684640756.64,186763084028925.38,188272384634715.47,184294246187891.78,16188.918212002847,36095585950.122734,1.0,219.75017955165714,6.727953269605902e-07,6.727953269605902e-07,0.0488332233940425,4926.866865601004,219.75017955165714
2035.0,899.5766956937855,8785959685.277266,747.8358026942864,0.00023472932951861789,2.3489341254993628,0.23370870352691528,369080933045770.5,0.544489250662137,0.544489250662137,3022950002175.6313,1.5393710453911624,21929.96392429061,21749.7956221502,21448.157260892087,180.16830214040854,301.63836125811235,0.46984533608115037,0.008215622367752555,0.008215622367752555,0.008215622367752556,0.01386856072113712,301.63836125811235,-189411712.019979,-0.021558454489311898,3.962538194246312,1.356892605527711,0.0,0.0,7132592951688.766,-591.1191494032354,0.27430553522406564,1.0,2650182481546.875,1582951439170.4832,144401958761418.9,34814700826.01947,-0.05340564396023546,0.25219356040279434,-0.10468926709156569,0.01386856072113712,44040686256265.82,191092827499231.62,192675778938402.1,188442645017684.75,16435.536234407602,34814700826.01947,1.0,223.32334566185784,6.558257553553802e-07,6.558257553553802e-07,0.0493640567682434,5012.621026484484,223.32334566185784
2036.0,911.2533475155293,8842700044.982775,709.0929853682185,0.00023158455593203574,2.3561711228667934,0.23404480354003765,376213525997459.25,0.5427366587495546,0.5427366587495546,3057764703001.651,1.5572251182248276,22299.441721204017,22111.963582705837,21791.797750687532,187.47813849817902,320.16583201830457,0.49081458370379216,0.008407301888634748,0.008407301888634748,0.008407301888634748,0.014479303514623731,320.16583201830457,-188638985.22571966,-0.02133273595916564,3.803082137891042,1.354066431755178,0.0,0.0,7478690410000.875,-585.9166495631831,0.28721700532524885,1.0,2831130417190.2095,1657812943731.1345,147598287940513.38,33629514591.802303,-0.05147292435399383,0.252206579344524,-0.10542584127079223,0.014479303514623731,45100043009746.8,195529461367450.38,197187274311181.53,192698330950260.16,16691.540727343636,33629514591.802303,1.0,227.07594115240087,6.390032975407756e-07,6.390032975407756e-07,0.04985693712191863,5100.257023343898,227.07594115240087
2037.0,923.0637207564556,8898039918.834373,678.0006380440997,0.0002285069727575973,2.363630487960507,0.23433066033459599,383692216407460.1,0.541002511515008,0.541002511515008,3091394217593.453,1.5742239701388994,22679.75057535436,22484.889471877334,22146.427380188245,194.86110347702507,338.4620916890889,0.5102114972171686,0.0085918539019903,0.008591853901990298,0.008591853901990298,0.01505286882163311,338.4620916890889,-187814801.7057139,-0.021107435280006845,3.6568844650863785,1.3512461444162212,0.0,0.0,7807930220871.914,-580.876107474969,0.29945633308420894,1.0,3011649202861.693,1733881877366.6846,150882643026863.62,32539103948.90388,-0.049657158843038986,0.25197864131450537,-0.10609308776399701,0.01505286882163311,46177151861617.93,200071444091343.25,201805325968709.94,197059794888481.56,16956.840428136555,32539103948.90388,1.0,231.00984459870315,6.22360176783032e-07,6.22360176783032e-07,0.05034066843055407,5189.586952051688,231.00984459870315
2038.0,935.0091160604229,8952003324.016354,653.0235666817786,0.00022549481544081854,2.37126669084032,0.23454963381529995,391500146628332.06,0.5392866148424884,0.5392866148424884,3123933321542.357,1.5904258161452558,23070.6246484506,22868.304083788666,22511.776981928397,202.32056466193376,356.5271018602678,0.5280938959197824,0.008769617977184736,0.008769617977184738,0.00876961797718474,0.015590447833558842,356.5271018602678,-186941245.6940999,-0.020882615759600494,3.523251563598491,1.3484317312504124,0.0,0.0,8117718122902.266,-576.0011832926915,0.31104046424993703,1.0,3191631800955.0347,1811174367370.4966,154257769586002.38,31540159708.67951,-0.04796577292299994,0.25153572581292993,-0.10669665777407533,0.015590447833558842,47267732785735.47,204717134172692.88,206528308540063.4,201525502371737.84,17231.647934285393,31540159708.67951,1.0,235.10761226067604,6.059094073604373e-07,6.059094073604373e-07,0.050810991237982606,5280.129047643004,235.10761226067604
2039.0,947.0908440447746,9004614528.963562,632.934667294611,0.00022254637369907782,2.379035870491511,0.23468589655465846,399617864751234.3,0.5375887766589076,0.5375887766589076,3155473481251.0366,1.605891516182556,23471.75529237382,23261.89425374486,22887.512398911706,209.86103862895754,374.3818548331536,0.5445629832600505,0.008941003176577226,0.008941003176577225,0.008941003176577223,0.01609421187927905,374.3818548331536,-186020553.08670688,-0.020658358277121938,3.401202411795343,1.3456231800228604,0.0,0.0,8405387201897.516,-571.2879963508201,0.3220058379635249,1.0,3371164289410.9424,1889717757501.6943,157726053002053.06,30626516653.198254,-0.04640079713567192,0.25090241387538825,-0.1072419719432812,0.01609421187927905,48367173677020.94,209464390968484.97,211354108725986.66,206093226679074.0,17516.13603166725,30626516653.198254,1.0,239.3513440146623,5.89665218787679e-07,5.89665218787679e-07,0.0511360756592707,5371.376367244456,239.3513440146623
2040.0,959.3102253493188,9055897999.570053,616.7530969386451,0.00021965998962964294,2.387002586876263,0.2347816988552104,408023251953131.8,0.5359088069125989,0.5359088069125989,3186099997904.235,1.620682204474816,23882.791700825295,23665.30402137098,23273.08813398624,217.48767945431527,392.2158873847425,0.5598311116584674,0.00910645967099398,0.009106459670993978,0.00910645967099398,0.016573456526506124,392.2158873847425,-185062022.00561413,-0.020435524120788497,3.288957454247364,1.3428204785241562,0.0,0.0,8679963321472.641,-566.6856384938683,0.33251241632605877,1.0,3551867069967.0825,1969546241301.4666,161276423759597.72,29784463230.589718,-0.04495947801340202,0.2501013474168158,-0.10773407392661274,0.016573456526506124,49482288516785.81,214310579346350.6,216280125587652.06,210758712276383.53,17808.99296428191,29784463230.589718,1.0,243.7825339238771,5.737106301685991e-07,5.737106301685991e-07,0.05136199748362902,5464.095169704328,243.7825339238771
2041.0,971.6685906852944,9105878348.722523,603.6948528485327,0.00021683405589088595,2.3951697968102796,0.23486559815603866,416703215274604.44,0.5342465175520426,0.5342465175520426,3215884461134.8247,1.6348572051277939,24303.54727465047,24078.339613902015,23668.1824548601,225.20766074845724,410.15715904191364,0.5740770725046005,0.00926645226737569,0.009266452267375692,0.009266452267375694,0.017034279174511804,410.15715904191364,-184072362.39963323,-0.020214674010602944,3.185038335635072,1.3400236145703215,0.0,0.0,8947815932002.352,-562.4148955099364,0.3419941599513009,1.0,3734841194093.302,2050713561975.824,164901452709862.06,29002571620.310623,-0.04363166620052461,0.24915175156684044,-0.10817724110708192,0.017034279174511804,50618137459462.8,219254431363418.2,221305144925394.0,215519590169324.88,18109.340625333123,29002571620.310623,1.0,248.41041296382633,5.580962254188518e-07,5.580962254188518e-07,0.0515728846894028,5558.841829526977,248.41041296382633
2042.0,984.1672808843301,9154580289.040443,593.1332695929102,0.0002140670139535893,2.403466893643787,0.2349334193949133,425651031206606.8,0.5326017225048162,0.5326017225048162,3244887032755.1353,1.648470819555936,24733.951119951307,24500.922175696865,24072.697065505756,233.02894425444015,428.2251101911078,0.5874171616844641,0.009421420100829364,0.009421420100829364,0.009421420100829362,0.01747791806040166,428.2251101911078,-183053697.37451914,-0.01999585907763187,3.088468049177943,1.337232576002755,0.0,0.0,9208452093408.406,-559.5133728990028,0.3477847457514184,1.0,3920221153027.687,2133282179847.602,168601882845851.62,28273628726.335587,-0.042404553182754615,0.24806999384165607,-0.1085751114631957,0.01747791806040166,51773555214069.09,224295659212948.4,226428941392796.03,220375438059920.72,18417.216029848594,28273628726.335587,1.0,253.20186116328165,5.428246783651921e-07,5.428246783651921e-07,0.05177063098035317,5655.4810356571625,253.20186116328165
2043.0,996.807646947382,9202028588.703463,584.5674438528433,0.00021135735241938956,2.4118232707270093,0.23498098750960447,434859483300015.25,0.5309742376567661,0.5309742376567661,3273160661481.4707,1.6615712132413776,25173.92715634704,24932.968389633887,24486.5465486653,240.95876671315193,446.421840968586,0.5999539317523923,0.009571759114763292,0.009571759114763292,0.009571759114763292,0.017904881359982396,446.421840968586,-182008057.1505478,-0.0197791232005064,2.998386500826299,1.3344473506881798,0.0,0.0,9461354487630.133,-557.4453024684223,0.35137923930999404,1.0,4107986543214.559,2217309459993.1523,172378598561804.53,27591238300.586143,-0.04126650894356321,0.24687051966634257,-0.10893090973569294,0.017904881359982396,52947302817631.67,229433887922650.75,231651197382643.9,225325901379436.22,18732.67365996003,27591238300.586143,1.0,258.12095944531336,5.278970568516988e-07,5.278970568516988e-07,0.05195728068532279,5753.872888705269,258.12095944531336
2044.0,1009.5910500936434,9248248030.24593,577.5969958693671,0.0002087036054035407,2.420168321410173,0.23500412743788224,444320837787645.4,0.5293638808313977,0.5293638808313977,3300751899782.0566,1.6742009911267377,25623.39406736945,25374.390432520875,24909.662110306876,249.0036348485716,464.7283222139992,0.6117720369940292,0.009717824039777365,0.009717824039777367,0.009717824039777367,0.01831485660512199,464.7283222139992,-180937390.52666098,-0.0195645045347956,2.9140792486037177,1.3316679265185902,0.0,0.0,9705989445376.312,-555.6163268456369,0.3543513762199798,1.0,4297922790515.114,2302847375512.379,176232660321596.38,26950127670.87987,-0.04020706988123465,0.24556607195978555,-0.10924749423761476,0.01831485660512199,54138073224140.84,234668656336252.34,236971503711764.75,230370733545737.22,19055.78870130173,26950127670.87987,1.0,263.12876139319195,5.133131027811209e-07,5.133131027811209e-07,0.05212584277273602,5853.873409005144,263.12876139319195
2045.0,1022.518861809461,9293263372.198286,571.901895886534,0.00020610435097930403,2.4284865656357137,0.23500006225295672,454026827233021.7,0.5277704717694842,0.5277704717694842,3327702027452.9365,1.6863977619555992,26082.265343660172,25825.096006897482,25341.894546663585,257.1693367626892,483.20146023389566,0.6229857937755054,0.009859931005770536,0.009859931005770537,0.009859931005770536,0.018710538776112975,483.20146023389566,-179843731.15783313,-0.0193520536279918,2.834618336415421,1.3288942914111996,0.0,0.0,9941923525388.953,-553.874228705524,0.35709934124731846,1.0,4490518431784.39,2389942377789.226,180164294123929.06,26342854759.971073,-0.0392171250495672,0.24416796684313402,-0.10952741916321683,0.018710538776112975,55344606248691.125,239999418804404.6,242389361182193.8,235508900372620.2,19386.54775058978,26342854759.971073,1.0,268.2171636652899,4.990746013384044e-07,4.990746013384044e-07,0.052247975205313324,5955.346796073807,268.2171636652899
2046.0,1035.5924638971946,9337099313.455645,567.2263391220289,0.00020355820968139714,2.4368915512229603,0.23497337414720226,463968750758410.6,0.5261938321088875,0.5261938321088875,3354044882212.9077,1.698194778648105,26550.451278793265,26284.990263341733,25782.85976517858,265.4610154515335,502.1304981631548,0.6338105681532087,0.009998361710091391,0.00999836171009139,0.009998361710091387,0.019103316879042154,502.1304981631548,-178729890.27871308,-0.0191419073824294,2.7583204994496113,1.326126433308388,0.0,0.0,10169938812887.398,-552.1528540329253,0.3597950335137291,1.0,4688442329664.334,2478635865121.752,184170308323643.62,25754712441.701595,-0.03828694800748138,0.2426856931609988,-0.10977282469140358,0.019103316879042154,56566813888728.46,245425564542036.4,247904200407158.12,240737122212372.06,19724.574210990428,25754712441.701595,1.0,273.4585780686282,4.851934631917845e-07,4.851934631917845e-07,0.05234165067906282,6058.285554188154,273.4585780686282
