"t, Time, (yr)","A, Total factor productivity, ($)","L, Population, (persons)","theta1, Marginal abatement cost at mu=1, ($/tCO2)","sigma, Carbon intensity of GDP, (tCO2/$)","f, Control: log10(marginal_abatement_cost), (log10($/tCO2))","s, Savings rate, (dimensionless)","K, Capital stock, ($)","gini, Background Gini index, (dimensionless)","Gini, Gini index, (dimensionless)","Ecum, Cumulative CO2 emissions, (tCO2)","delta_T, Global mean temperature change, (°C)","y_gross, Per-capita gross income, ($/person/yr)","y_damaged, Per-capita income after climate damage, ($/person/yr)","y_net, Per-capita net income after abatement, ($/person/yr)","climate_damage, Per-capita climate damage, ($/person/yr)","tax_amount, Per-capita tax amount, ($/person/yr)","mu, Abatement fraction, (dimensionless)","Omega, Climate damage as fraction of gross output, (dimensionless)","Omega_base, Base damage from temperature before income adjustment, (dimensionless)","Omega_calc, Climate damage from previous timestep (lagged), (dimensionless)","lambda_abate, Abatement cost as fraction of damaged output, (dimensionless)","abateCost_amount, Abatement expenditure per capita, ($/person/yr)","U, Mean utility per capita, (dimensionless)","aggregate_utility, Aggregate utility from integration, (dimensionless)","e, CO2 emissions, (tCO2/yr)","emission_ratio, Ratio of CO2e to industrial CO2, (dimensionless)","E_extra, Extra emission pulse, (tCO2/yr)","consumption_extra, Extra consumption pulse, ($/person/yr)","dK_dt, Net capital accumulation, ($/yr)","log_deltaU_norm, Log normalized utility-loss (log deltaU), (dimensionless)","max_average_tax_rate, Maximum average tax rate across income bins, (dimensionless)","max_marginal_tax_rate, Maximum marginal tax rate across income bins, (dimensionless)",AbateCost,Climate_damage,Consumption,E,H1,H2,H3,Lambda,Savings,Y_damaged,Y_gross,Y_net,consumption,dEcum_dt,mac_over_wmac,marginal_abatement_cost,mu_dollar_cost,mu_dollar_numeraire,r_consumption,savings,welfare_adjusted_mac
2020.0,739.6190000000007,7752000000.0,6035.6,0.0002913549999999999,1.5433765720928252,0.4786271018324223,295000000000000.0,0.57313,0.57313,2327128215854.4233,1.1696599999999997,17503.727145280773,17420.70314539412,17416.459539811785,83.02399988665066,4.243605582335096,0.03996318342682483,0.004743218355585199,0.004743218355585198,0.004743218355585198,0.00024359553956678656,4.243605582335096,-236053361.58018905,-0.030450640038724077,7.585070115334401,1.4,0.0,0.0,35120591020451.07,-8.31987952264359,0.00024359553956687652,0.00024359553956687652,32896430474.261665,643602047121.3159,70391803332169.89,58799463534.07227,-0.07022,0.21036,-0.08308,0.00024359553956678656,64620591020451.06,135045290783095.22,135688892830216.55,135012394352620.95,9080.469986090027,58799463534.07227,1.0,34.94431825933685,1.6767095566974015e-06,1.6767095566974015e-06,1.0482809371716044,8335.989553721758,34.94431825933685
2021.0,749.4392757472212,7832251487.344443,4937.569188788617,0.0002869469393703804,1.5478130601232731,0.2082845757672022,330120591020451.06,0.5710759862923859,0.5710759862923859,2385927679388.4956,1.195964938405231,18288.25406352758,18197.563315574134,18192.567517448875,90.69074795344736,4.995798125256797,0.04559712036228788,0.004958961508212676,0.004958961508212676,0.004958961508212677,0.0002745311577501814,4.995798125256797,-188708543.1188389,-0.02409377985675755,7.701219351378581,1.3970840409436769,0.0,0.0,-3333847341305.0703,-8.200308514886368,0.0002745311577503351,0.0002745311577503351,39128347297.01513,710312745546.7681,112810552236413.12,60317886719.20071,-0.07587063677087436,0.21641209529322086,-0.08528854363275534,0.0002745311577501814,29678211760740.04,142527892344450.2,143238205089996.94,142488763997153.16,14403.336309960854,60317886719.20071,1.0,35.30311765865197,8.363952909566657e-07,8.363952909566657e-07,0.02782161866043875,3789.2312074880215,35.30311765865197
2022.0,759.3749267602893,7910820339.096546,4059.769804874857,0.0002826406030102666,1.553504895520818,0.21241023647607568,326786743679146.0,0.5690435894947019,0.5690435894947019,2446245566107.6963,1.224644793790691,18419.13055517841,18323.357520452453,18317.65868675294,95.77303472595663,5.6988336995111935,0.051954979644095636,0.005199650137613619,0.005199650137613619,0.005199650137613619,0.00031101470858439453,5.6988336995111935,-189798735.2689747,-0.023992295000173223,7.558858554516803,1.3941741553282239,0.0,0.0,-1898794077273.918,-8.075514824909583,0.00031101470858463376,0.00031101470858463376,45082449539.22196,757643271047.0975,114127826613153.0,59796771993.425446,-0.07995488168464368,0.22260314111419144,-0.08755347079494635,0.00031101470858439453,30779880290640.684,144952789353332.94,145710432624380.03,144907706903793.7,14426.800473411706,59796771993.425446,1.0,35.76884325441181,8.315177238277765e-07,8.315177238277765e-07,0.030787128190637114,3890.858213341234,35.76884325441181
2023.0,769.427109958828,7987717781.36314,3358.004875731523,0.00027843312404643265,1.560333824910333,0.21606239103881078,324887949601872.06,0.567032582105645,0.567032582105645,2506042338101.1216,1.2549972895863077,18576.365672083644,18474.927790966212,18468.414303872887,101.43788111743153,6.513487093325033,0.05907555549873057,0.005460588088544749,0.005460588088544749,0.005460588088544749,0.00035255818951075783,6.513487093325033,-190667864.69203094,-0.02387013035649497,7.423351364641817,1.391270330503709,0.0,0.0,-615167037127.8516,-7.950118567713876,0.0003525581895109653,0.0003525581895109653,52027896674.03168,810257166705.5082,115646853405567.47,59295635692.65578,-0.08188883543421838,0.22851522453894935,-0.08976794136456955,0.00035255818951075783,31873627923059.35,147572509225300.84,148382766392006.38,147520481328626.8,14478.084550682737,59295635692.65578,1.0,36.33572457306329,8.243533866788287e-07,8.243533866788287e-07,0.03405854517478857,3990.3297531901503,36.33572457306329
2024.0,779.596991501509,8062956561.399988,2796.9470921655156,0.00027432172967518736,1.5681604068815105,0.21900963237747959,324272782564744.2,0.565042739018188,0.565042739018188,2565337973793.7773,1.2860701866743713,18758.36611580244,18650.799330196587,18643.349514928694,107.56678560585313,7.449815267892731,0.06697652289864656,0.005734336612357545,0.005734336612357545,0.005734336612357545,0.0003994367820917522,7.449815267892731,-191295821.5954183,-0.023725270022067837,7.293372905087326,1.388372553846548,0.0,0.0,494362975724.1211,-7.825255296214906,0.0003994367820918665,0.0003994367820918665,60067536895.47351,867306319789.4193,117398876065669.05,58806148919.810745,-0.08264458750300757,0.23416020433172072,-0.09193351542514713,0.0003994367820917522,32921641232198.543,150380584834763.06,151247891154552.5,150320517297867.6,14560.276391379297,58806148919.810745,1.0,36.996480123027645,8.14725463596405e-07,8.14725463596405e-07,0.036348096612953906,4083.0731235493954,36.996480123027645
2025.0,789.885746834912,8136550834.027715,2348.3588011236193,0.00027030373767847766,1.5768615420660588,0.2216376520730628,324767145540468.3,0.5630738374943813,0.5630738374943813,2624144122713.588,1.317344705146915,18962.858355539596,18848.766011426123,18840.24998494127,114.09234411347278,8.516026484851265,0.07565030457783885,0.006016621649243251,0.006016621649243249,0.006016621649243249,0.00045180817034329193,8.516026484851265,-191742645.63714564,-0.023565593031787173,7.167611059372892,1.3854808127594485,0.0,0.0,1499152130363.5977,-7.702026923487469,0.00045180817034351506,0.00045180817034351506,69291082397.91867,928318157652.6539,119318785043854.11,58319631743.12678,-0.08275521362827287,0.23954791677693962,-0.09405130307111823,0.00045180817034329193,33975866684410.43,153363942810662.47,154292260968315.12,153294651728264.53,14664.541213809332,58319631743.12678,1.0,37.745183587797946,8.034884513779529e-07,8.034884513779529e-07,0.03873248253130934,4175.70877113194,37.745183587797946
2026.0,800.2945607424174,8208516052.191165,1989.6692190028818,0.0002663765530827186,1.5862671156318304,0.2238265125525315,326266297670831.94,0.5611256571404205,0.5611256571404205,2682463754456.715,1.348539675424304,19188.54893792079,19067.56619336524,19057.850257582013,120.98274455555024,9.715935783230115,0.08505089663846896,0.006304944941222819,0.00630494494122282,0.006304944941222822,0.0005095530118894186,9.715935783230115,-192002788.21182355,-0.023390681944341293,7.045452762636321,1.3825950946713572,0.0,0.0,2388044460544.047,-7.5817218332110725,0.0005095530118895963,0.0005095530118895963,79753414838.70294,993088800722.3774,121421995531990.22,57832712097.05483,-0.08251045582411824,0.24468616099206877,-0.09612195074940191,0.0005095530118894186,35014674227627.242,156516423174456.16,157509511975178.53,156436669759617.47,14792.198097679067,57832712097.05483,1.0,38.571552155156894,7.90642064496353e-07,7.90642064496353e-07,0.04072177254119569,4265.652159902946,38.571552155156894
2027.0,810.8246273931094,8278868861.719479,1702.8371767166157,0.0002625376649539717,1.5963749878517484,0.22568601240470593,328654342131376.0,0.5591979798819762,0.5591979798819762,2740296466553.7695,1.3795030078158947,19433.78718228352,19305.56694164168,19294.511839079052,128.2202406418406,11.055102562627528,0.09511547156365201,0.00659779997790294,0.00659779997790294,0.006597799977902939,0.0005726380683895855,11.055102562627528,-192101357.33538985,-0.02320381691557455,6.926329269745343,1.379715387037404,0.0,0.0,3184912152362.125,-7.46497029674619,0.000572638068389808,0.000572638068389808,91523744368.85225,1061518557691.9126,123686386901129.67,57342171717.310936,-0.08206864368135036,0.24958183340813261,-0.09814592257024499,0.0005726380683895855,36050346365499.73,159828257010998.25,160889775568690.16,159736733266629.4,14940.010400821911,57342171717.310936,1.0,39.47980399376361,7.765658319985957e-07,7.765658319985957e-07,0.042532920982883304,4354.501438257141,39.47980399376361
2028.0,821.477150390716,8347627000.319342,1473.4420946140226,0.00025878464332340217,1.6070090296717758,0.22722983539599004,331839254283738.1,0.5572905899397829,0.5572905899397829,2797638638271.0806,1.4101530758119356,19697.21861232456,19561.42127180996,19548.892755894503,135.79734051460073,12.52851591545554,0.10572372902622229,0.006894239394268196,0.006894239394268197,0.006894239394268197,0.0006404706356132943,12.52851591545554,-192050473.43098536,-0.02300659497886506,6.81025198704146,1.3768416773388468,0.0,0.0,3896999043330.4297,-7.352986962905836,0.0006404706356134549,0.0006404706356134549,104583377729.78726,1133585546251.2407,126105940523747.9,56849443366.00574,-0.08151543119026702,0.25424098424134445,-0.10012351019654561,0.0006404706356132943,37080924471704.24,163291448373181.94,164425033919433.16,163186864995452.16,15106.801072798733,56849443366.00574,1.0,40.458430355999376,7.614643672469999e-07,7.614643672469999e-07,0.04406005017074355,4442.09168309577,40.458430355999376
2029.0,832.2533428225427,8414809200.811381,1289.9573849759238,0.0002551151362372384,1.6181069352585975,0.2285262579847263,335736253327068.56,0.5554032738054854,0.5554032738054854,2854488081637.0864,1.4404463079925571,19977.527545224828,19833.816638549568,19819.68611665134,143.71090667526062,14.130521898225517,0.11673665171275688,0.007193628258047951,0.007193628258047951,0.00719362825804795,0.000712445927868519,14.130521898225517,-191869009.6922578,-0.02280134999065186,6.697420883652721,1.3739739530830188,0.0,0.0,4539727359929.094,-7.246450210657273,0.0007124459278686768,0.0007124459278686768,118905645681.45479,1209299859747.9287,128665524398955.36,56357518873.46721,-0.08089915222309953,0.2586697853218088,-0.10205507693684325,0.000712445927868519,38113352692635.96,166897782737272.78,168107082597020.7,166778877091591.3,15290.36741398118,56357518873.46721,1.0,41.50562283242733,7.456111419929235e-07,7.456111419929235e-07,0.04532927934699105,4529.318702670163,41.50562283242733
