"t, Time, (yr)","A, Total factor productivity, ($)","L, Population, (persons)","theta1, Marginal abatement cost at mu=1, ($/tCO2)","sigma, Carbon intensity of GDP, (tCO2/$)","f, Control: log10(marginal_abatement_cost), (log10($/tCO2))","s, Savings rate, (dimensionless)","K, Capital stock, ($)","gini, Background Gini index, (dimensionless)","Gini, Gini index, (dimensionless)","Ecum, Cumulative CO2 emissions, (tCO2)","delta_T, Global mean temperature change, (°C)","y_gross, Per-capita gross income, ($/person/yr)","y_damaged, Per-capita income after climate damage, ($/person/yr)","y_net, Per-capita net income after abatement, ($/person/yr)","climate_damage, Per-capita climate damage, ($/person/yr)","tax_amount, Per-capita tax amount, ($/person/yr)","mu, Abatement fraction, (dimensionless)","Omega, Climate damage as fraction of gross output, (dimensionless)","Omega_base, Base damage from temperature before income adjustment, (dimensionless)","Omega_calc, Climate damage from previous timestep (lagged), (dimensionless)","lambda_abate, Abatement cost as fraction of damaged output, (dimensionless)","abateCost_amount, Abatement expenditure per capita, ($/person/yr)","U, Mean utility per capita, (dimensionless)","aggregate_utility, Aggregate utility from integration, (dimensionless)","e, CO2 emissions, (tCO2/yr)","emission_ratio, Ratio of CO2e to industrial CO2, (dimensionless)","E_extra, Extra emission pulse, (tCO2/yr)","consumption_extra, Extra consumption pulse, ($/person/yr)","dK_dt, Net capital accumulation, ($/yr)","log_deltaU_norm, Log normalized utility-loss (log deltaU), (dimensionless)","max_average_tax_rate, Maximum average tax rate across income bins, (dimensionless)","max_marginal_tax_rate, Maximum marginal tax rate across income bins, (dimensionless)",AbateCost,Climate_damage,Consumption,E,H1,H2,H3,Lambda,Savings,Y_damaged,Y_gross,Y_net,consumption,dEcum_dt,mac_over_wmac,marginal_abatement_cost,mu_dollar_cost,mu_dollar_numeraire,r_consumption,savings,welfare_adjusted_mac
2020.0,739.6190000000007,7752000000.0,6035.6,0.0002913549999999999,1.7237902667854184,0.47797856762499946,295000000000000.0,0.57313,0.57313,2327128215854.4233,1.1696599999999997,17503.727145280773,17420.70314539412,17412.36811350165,83.02399988665066,8.335031892471742,0.05181060165221975,0.004743218355585199,0.004743218355585198,0.004743218355585198,0.0004784555378107944,8.335031892471742,-235934399.51882526,-0.030435294055576014,7.49146589477328,1.4,0.0,0.0,35017870943882.875,-7.644707995850049,0.00047845553781089567,0.00047845553781089567,64613167230.44094,643602047121.3159,70462806671981.9,58073843616.28247,-0.07022,0.21036,-0.08308,0.0004784555378107944,64517870943882.875,135045290783095.22,135688892830216.55,134980677615864.78,9089.629343650917,58073843616.28247,1.0,52.940771603443096,1.6741758373987189e-06,1.6741758373987189e-06,1.0513267016320738,8322.738769850732,52.940771603443096
2021.0,749.4392757472212,7832251487.344443,4937.569188788617,0.0002869469393703804,1.7266261362536832,0.20641891559954992,330017870943882.9,0.5710759862923859,0.5710759862923859,2385202059470.706,1.195964938405231,18286.54670973139,18195.864428479697,18186.11140456437,90.68228125169114,9.75302391532644,0.058978753376257444,0.0049589615082126755,0.004958961508212676,0.004958961508212677,0.0005360022302683932,9.75302391532644,-188958877.22924206,-0.024125741816968818,7.592596865605593,1.3970840409436769,0.0,0.0,-3599848703166.828,-7.531104174965408,0.0005360022302685064,0.0005360022302685064,76388136066.92143,710246432209.3451,113036259706189.56,59467128093.44617,-0.07541422184258456,0.21626479444990954,-0.08525073883503849,0.0005360022302683932,29401938391221.46,142514586233477.97,143224832665687.3,142438198097411.03,14432.154009461585,59467128093.44617,1.0,53.28759700573545,8.358428773646267e-07,8.358428773646267e-07,0.02713927212429046,3753.957395102785,53.28759700573545
2022.0,759.3749267602893,7910820339.096546,4059.769804874857,0.0002826406030102666,1.730751247114791,0.21068681380478907,326418022240716.06,0.5690435894947019,0.5690435894947019,2444669187564.1523,1.224444859333499,18412.893265361534,18317.183920865835,18306.12589992763,95.7093444956991,11.058020938206905,0.06705113732066363,0.00519795249537172,0.00519795249537172,0.005197952495371719,0.0006036965608894866,11.058020938206905,-190111654.93086466,-0.02403185090568955,7.436202360165147,1.3941741553282239,0.0,0.0,-2130880920352.1992,-7.412136944664339,0.0006036965608895439,0.0006036965608895439,87478016948.12265,757139429078.1746,114305551795490.16,58826460876.43219,-0.07916700532296303,0.22228725657316137,-0.08747173049112071,0.0006036965608894866,30510921303719.41,144903951116157.66,145661090545235.84,144816473099209.56,14449.266560962551,58826460876.43219,1.0,53.79615634894438,8.316121920457187e-07,8.316121920457187e-07,0.030155548743420635,3856.859338965079,53.79615634894438
2023.0,769.427109958828,7987717781.36314,3358.004875731523,0.00027843312404643265,1.7360407671255267,0.2144725221870998,324287141320363.9,0.567032582105645,0.567032582105645,2503495648440.5845,1.2544537763715125,18566.053132867375,18464.759357759915,18452.19566300506,101.29377510746131,12.563694754853183,0.07607196822063864,0.00545585937854188,0.00545585937854188,0.00545585937854188,0.000680414757183024,12.563694754853183,-191038527.58359638,-0.023916534461110465,7.285568534611434,1.391270330503709,0.0,0.0,-817409326619.8203,-7.292467704827335,0.0006804147571831676,0.0006804147571831676,100355247992.95958,809106088567.2677,115779626597160.75,58195065331.25555,-0.08084220694607153,0.22801120277238726,-0.0896364889742469,0.000680414757183024,31611304805416.566,147491286650570.3,148300392739137.56,147390931402577.3,14494.7067192705,58195065331.25555,1.0,54.45537675832416,8.250282446954146e-07,8.250282446954146e-07,0.03350201573114897,3957.488943734559,54.45537675832416
2024.0,779.596991501509,8062956561.399988,2796.9470921655156,0.00027432172967518736,1.742363488356331,0.21753153864215233,323469731993744.06,0.565042739018188,0.565042739018188,2561690713771.84,1.285072382938951,18744.41768167603,18637.097604686598,18622.810959382638,107.3200769894327,14.286645303958876,0.08605963963957933,0.00572544203890343,0.00572544203890343,0.00572544203890343,0.0007665702893762959,14.286645303958876,-191720106.90164784,-0.023777891576332526,7.139346419240607,1.388372553846548,0.0,0.0,316456672907.76953,-7.173200754502446,0.0007665702893765447,0.0007665702893765447,115192600493.94954,865317118931.8983,117491485944383.66,57564240055.123566,-0.08137273661994375,0.2334468652927472,-0.09174607598816947,0.0007665702893762959,32663429872282.176,150270108417159.8,151135425536091.7,150154915816665.84,14571.762237546194,57564240055.123566,1.0,55.253970102019345,8.159092576024071e-07,8.159092576024071e-07,0.0358452365008779,4051.048721836442,55.253970102019345
2025.0,789.885746834912,8136550834.027715,2348.3588011236193,0.00027030373767847766,1.7495871072450502,0.22025947161264914,323786188666651.8,0.5630738374943813,0.5630738374943813,2619254953826.9634,1.315797388956936,18945.657004827197,18831.935773692257,18815.69693001031,113.72123113494013,16.238843681949074,0.09699830810123264,0.006002496039380682,0.006002496039380682,0.006002496039380682,0.0008623034762381853,16.238843681949074,-192217348.42945516,-0.02362393504942987,6.996256877852031,1.3854808127594485,0.0,0.0,1341977308033.6602,-7.055471981930083,0.0008623034762382797,0.0008623034762382797,132128177104.00842,925298578037.6556,119374278373989.25,56925399734.559074,-0.08126973927729217,0.2386024237779863,-0.09380108896842926,0.0008623034762381853,33720596174698.848,153227002725792.1,154152301303829.75,153094874548688.1,14671.361466182494,56925399734.559074,1.0,56.180694971175534,8.051245076530838e-07,8.051245076530838e-07,0.03828408999358235,4144.335463827815,56.180694971175534
2026.0,800.2945607424174,8208516052.191165,1989.6692190028818,0.0002663765530827186,1.7575338692206084,0.22253472525569523,325128165974685.5,0.5611256571404205,0.5611256571404205,2676180353561.5225,1.3463533695702472,19168.443448083883,19047.97902286537,19029.55538907382,120.46442521851225,18.423633791548763,0.10882298076228572,0.006284517861076202,0.0062845178610762015,0.0062845178610762015,0.0009672224948081297,18.423633791548763,-192524262.77317548,-0.023454210425986003,6.855799888717267,1.3825950946713572,0.0,0.0,2248089060833.199,-6.940598195014281,0.0009672224948082953,0.0009672224948082953,151230693717.6196,988834168124.14,121443505218971.58,56275943437.14609,-0.08081087181149352,0.24348408625199028,-0.09580167190801377,0.0009672224948081297,34760905658301.754,156355641570990.97,157344475739115.12,156204410877273.34,14794.81850882824,56275943437.14609,1.0,57.21815755010123,7.926711541873132e-07,7.926711541873132e-07,0.04031831342604342,4234.736880245577,57.21815755010123
2027.0,810.8246273931094,8278868861.719479,1702.8371767166157,0.0002625376649539717,1.7662161422445637,0.2244705477715565,327376255035518.7,0.5591979798819762,0.5591979798819762,2732456296998.6685,1.3765886264127143,19411.083735690776,19283.55384754794,19262.704724215815,127.52988814283488,20.849123332125835,0.12145122144240575,0.006569951986160782,0.006569951986160781,0.0065699519861607825,0.0010811867717410901,20.849123332125835,-192666361.5429189,-0.02327206346192843,6.717520439175268,1.379715387037404,0.0,0.0,3059457371193.801,-6.829155141352195,0.0010811867717412937,0.0010811867717412937,172607157948.48563,1055803219884.2838,123676323459061.33,55613470791.85229,-0.08014825647107844,0.2480973590983466,-0.09774783180961744,0.0010811867717410901,35797082874745.664,159646013491755.5,160701816711639.78,159473406333807.0,14938.794843209342,55613470791.85229,1.0,58.37355489506911,7.7893619546672e-07,7.7893619546672e-07,0.042175717158011716,4323.909881006473,58.37355489506911
2028.0,821.477150390716,8347627000.319342,1473.4420946140226,0.00025878464332340217,1.7754449056959343,0.22607910544912324,330435712406712.5,0.5572905899397829,0.5572905899397829,2788069767790.5205,1.4064191885794037,19672.188214432063,19537.280719286042,19513.77903316995,134.90749514601958,23.501686116091978,0.13472397727230023,0.006857777776193077,0.006857777776193077,0.006857777776193078,0.0012029149017085325,23.501686116091978,-192655539.22902453,-0.023079078547910012,6.581687193266173,1.3768416773388468,0.0,0.0,3783301756717.258,-6.722405823760728,0.0012029149017087626,0.0012029149017087626,196183309575.7196,1126157449026.3635,126066875738166.42,54941469722.164734,-0.07936462425730684,0.2524471074006074,-0.09963945054454491,0.0012029149017085325,36826872997388.51,163089932045130.66,164216089494157.03,162893748735554.94,15102.121325419032,54941469722.164734,1.0,59.627267228825005,7.641238601487359e-07,7.641238601487359e-07,0.04374624738902755,4411.657707750919,59.627267228825005
2029.0,832.2533428225427,8414809200.811381,1289.9573849759238,0.0002551151362372384,1.785153098481507,0.22742903431410869,334219014163429.75,0.5554032738054854,0.5554032738054854,2843011237512.685,1.435797864865463,19950.40022213992,19807.80923997908,19781.442085589497,142.5909821608394,26.36715438958175,0.14846055663662963,0.007147274268843954,0.007147274268843955,0.007147274268843955,0.001331149450710764,26.36715438958175,-192510776.6111113,-0.022877616356714165,6.448774582505309,1.3739739530830188,0.0,0.0,4435267191434.57,-6.621046517163018,0.001331149450711,0.001331149450711,221874573356.66672,1199875908639.763,128599892259358.42,54265207690.82425,-0.07850798307341109,0.25653876820453947,-0.10147659292048043,0.001331149450710764,37857168607777.55,166678935440492.66,167878811349132.44,166457060867135.97,15282.56781472341,54265207690.82425,1.0,60.97518104563301,7.485113727220447e-07,7.485113727220447e-07,0.04504804432758425,4498.8742708660875,60.97518104563301
