"t, Time, (yr)","A, Total factor productivity, ($)","L, Population, (persons)","theta1, Marginal abatement cost at mu=1, ($/tCO2)","sigma, Carbon intensity of GDP, (tCO2/$)","f, Control: log10(marginal_abatement_cost), (log10($/tCO2))","s, Savings rate, (dimensionless)","K, Capital stock, ($)","gini, Background Gini index, (dimensionless)","Gini, Gini index, (dimensionless)","Ecum, Cumulative CO2 emissions, (tCO2)","delta_T, Global mean temperature change, (°C)","y_gross, Per-capita gross income, ($/person/yr)","y_damaged, Per-capita income after climate damage, ($/person/yr)","y_net, Per-capita net income after abatement, ($/person/yr)","climate_damage, Per-capita climate damage, ($/person/yr)","tax_amount, Per-capita tax amount, ($/person/yr)","mu, Abatement fraction, (dimensionless)","Omega, Climate damage as fraction of gross output, (dimensionless)","Omega_base, Base damage from temperature before income adjustment, (dimensionless)","Omega_calc, Climate damage from previous timestep (lagged), (dimensionless)","lambda_abate, Abatement cost as fraction of damaged output, (dimensionless)","abateCost_amount, Abatement expenditure per capita, ($/person/yr)","U, Mean utility per capita, (dimensionless)","aggregate_utility, Aggregate utility from integration, (dimensionless)","e, CO2 emissions, (tCO2/yr)","emission_ratio, Ratio of CO2e to industrial CO2, (dimensionless)","E_extra, Extra emission pulse, (tCO2/yr)","consumption_extra, Extra consumption pulse, ($/person/yr)","dK_dt, Net capital accumulation, ($/yr)","log_deltaU_norm, Log normalized utility-loss (log deltaU), (dimensionless)","max_average_tax_rate, Maximum average tax rate across income bins, (dimensionless)","max_marginal_tax_rate, Maximum marginal tax rate across income bins, (dimensionless)",AbateCost,Climate_damage,Consumption,E,H1,H2,H3,Lambda,Savings,Y_damaged,Y_gross,Y_net,consumption,dEcum_dt,mac_over_wmac,marginal_abatement_cost,mu_dollar_cost,mu_dollar_numeraire,r_consumption,savings,welfare_adjusted_mac
2020.0,739.6190000000007,7752000000.0,6035.6,0.0002913549999999999,2.0850050091165206,0.48123654094431273,295000000000000.0,0.57313,0.57313,2327128215854.4233,1.1696599999999997,17503.727145280773,17420.70314539412,17388.50126577049,83.02399988665066,32.20187962363005,0.08713203345018607,0.004743218355585198,0.004743218355585198,0.004743218355585198,0.00184848334506773,32.20187962363005,-236620136.40343356,-0.03052375340601568,7.212397913070356,1.4,0.0,0.0,35368598024827.945,-672.7907660553482,0.0350437299901617,0.9998684284736815,249628970842.38013,643602047121.3159,69927063787424.91,55910508622.1214,-0.07022,0.21036,-0.08308,0.00184848334506773,64868598024827.945,135045290783095.22,135688892830216.55,134795661812252.84,9020.519064425296,55910508622.1214,1.0,121.62000281156871,1.6919056808589464e-06,1.6919056808589464e-06,1.0486250323069157,8367.982201345194,121.62000281156871
2021.0,749.4392757472212,7832251487.344443,4937.569188788617,0.0002869469393703804,2.445000647426534,0.20757249564366992,330368598024827.94,0.5710759862923859,0.5710759862923859,2383038724476.545,1.195964938405231,18292.374760449493,18201.663578118623,18058.23899008345,90.71118233087012,143.4245880351716,0.16583632237937396,0.0049589615082126755,0.004958961508212676,0.004958961508212676,0.007879751618285673,143.4245880351716,-189512645.44817984,-0.02419644539688228,6.732369265698162,1.3970840409436769,0.0,0.0,-3678497403414.1445,-641.6979611158888,0.14919417723399564,1.0,1123337442960.2368,710472792729.7305,112078306789833.88,52729609194.61645,-0.07405348413125726,0.21582563744609484,-0.0851380290818427,0.007879751618285673,29358362399068.652,142560006631862.78,143270479424592.5,141436669188902.53,14309.845255982002,52729609194.61645,1.0,278.61253220560536,8.454609265588734e-07,8.454609265588734e-07,0.026014774289900844,3748.393734101447,278.61253220560536
2022.0,759.3749267602893,7910820339.096546,4059.769804874857,0.0002826406030102666,2.436324091517274,0.2119520102904062,326690100621413.8,0.5690435894947019,0.5690435894947019,2435768333671.161,1.2238487825208608,18417.49621833728,18321.856133802055,18166.855991590888,95.64008453522578,155.0001422111671,0.1850926513510912,0.00519289285587051,0.00519289285587051,0.005192892855870509,0.008459849323082871,155.0001422111671,-190704081.33648753,-0.024106739018455177,6.496813662368922,1.3941741553282239,0.0,0.0,-2208383308832.8203,-637.5191212607615,0.16068347962774632,1.0,1226178277566.9578,756591525974.1771,113254107122406.58,51395125659.58839,-0.0741755693448998,0.22049266734487905,-0.0870091558073008,0.008459849323082871,30460626753308.566,144940912153282.12,145697503679256.28,143714733875715.16,14316.354343516889,51395125659.58839,1.0,273.10150378840086,8.419502415812652e-07,8.419502415812652e-07,0.028930404300005597,3850.501648073999,273.10150378840086
2023.0,769.427109958828,7987717781.36314,3358.004875731523,0.00027843312404643265,2.4298804083244474,0.2158476731235973,324481717312581.0,0.567032582105645,0.567032582105645,2487163459330.7495,1.251675812589326,18569.394384523395,18468.5305901646,18300.0002595275,100.86379435879478,168.5303306370975,0.20647830610564655,0.0054317223421599245,0.005431722342159925,0.005431722342159925,0.009125270135288846,168.5303306370975,-191658780.55323794,-0.02399418529788499,6.258285737913409,1.391270330503709,0.0,0.0,-896586854642.4062,-632.8011693021953,0.1738583066567445,1.0,1346172718728.953,805671523695.5002,114623652595362.19,49989420269.58228,-0.07340378640802954,0.22475825079517747,-0.08879150170385355,0.009125270135288846,31551584876615.69,147521410190706.84,148327081714402.38,146175237471977.88,14349.987785347263,49989420269.58228,1.0,269.07937380010776,8.360544669658116e-07,8.360544669658116e-07,0.03218716424362,3950.0124741802374,269.07937380010776
2024.0,779.596991501509,8062956561.399988,2796.9470921655156,0.00027432172967518736,2.4258132515362543,0.21899577877201667,323585130457938.6,0.565042739018188,0.565042739018188,2537152879600.332,1.279057474096503,18746.42356361613,18640.09440269982,18455.771797990234,106.32916091631017,184.32260470958724,0.23012066755798144,0.005671970472420052,0.005671970472420053,0.005671970472420052,0.009888501674266739,184.32260470958724,-192361976.24338076,-0.023857498769654855,6.014585891353443,1.388372553846548,0.0,0.0,229829704181.10156,-627.4281002354663,0.18897790670171744,1.0,1486185155057.5027,857327405678.3182,116219743564331.25,48495344776.79204,-0.0720922069882842,0.2286191590317159,-0.09048226968384761,0.009888501674266739,32588342749974.97,150294271469363.7,151151598875042.0,148808086314306.22,14414.03568025074,48495344776.79204,1.0,266.57121505388255,8.275966003972812e-07,8.275966003972812e-07,0.034494477404348745,4041.7361177394937,266.57121505388255
2025.0,789.885746834912,8136550834.027715,2348.3588011236193,0.00027030373767847766,2.422739794110123,0.2217969725633114,323814960162119.75,0.5630738374943813,0.5630738374943813,2585648224377.124,1.3057632712351503,18946.162039895098,18834.165659733902,18632.589661531198,111.99638016119592,201.57599820270286,0.2555551211926608,0.0059112964369968,0.005911296436996801,0.0059112964369968,0.010702677349475475,201.57599820270286,-192876047.213482,-0.023704890579292977,5.76793464959407,1.3854808127594485,0.0,0.0,1244036881658.8984,-621.6399593956331,0.20516093710075722,1.0,1640133356296.1711,911264240408.6636,117979480052756.97,46931093483.77199,-0.07042611933111745,0.232068772510028,-0.09207779801846319,0.010702677349475475,33625532897870.875,153245146306924.03,154156410547332.7,151605012950627.84,14499.937683589122,46931093483.77199,1.0,264.69137750839343,8.174292014603324e-07,8.174292014603324e-07,0.03683086754079046,4132.651977942075,264.69137750839343
2026.0,800.2945607424174,8208516052.191165,1989.6692190028818,0.0002663765530827186,2.4219870605052995,0.22411916793878595,325058997043778.6,0.5611256571404205,0.5611256571404205,2632579317860.896,1.3316455367357847,19167.219967978148,19049.380643500434,18828.027196225816,117.83932447771437,221.3534472746165,0.2831417174392999,0.006147961189707401,0.006147961189707401,0.0061479611897074,0.011619981322077333,221.3534472746165,-193194028.06447822,-0.02353580438122033,5.514447708082808,1.3825950946713572,0.0,0.0,2131754337615.8008,-615.0873404135227,0.22341940043612418,1.0,1816983325161.5403,967285986554.6816,119912509429317.75,45265432530.76651,-0.06851957484275477,0.235104350291149,-0.09357541058190388,0.011619981322077333,34637654041993.664,156367146796472.97,157334432783027.66,154550163471311.4,14608.305407078853,45265432530.76651,1.0,264.2330029808273,8.05575460346022e-07,8.05575460346022e-07,0.038808593471474584,4219.721789146963,264.2330029808273
2027.0,810.8246273931094,8278868861.719479,1702.8371767166157,0.0002625376649539717,2.4225186686964073,0.22608107085142806,327190751381394.44,0.5591979798819762,0.5591979798819762,2677844750391.6626,1.3566075455469422,19407.783366835647,19283.949842237947,19041.00286706369,123.83352459769894,242.94697517425894,0.3123136499819702,0.0063806114411451955,0.006380611441145195,0.006380611441145195,0.01259840318823731,242.94697517425894,-193342497.94283378,-0.023353733604457354,5.257334543280278,1.379715387037404,0.0,0.0,2919884961401.9844,-607.9785310563155,0.24296105079020724,1.0,2011326147819.1074,1025201510828.8629,121999005632503.48,43524783246.00529,-0.06641608574541245,0.23771688763220514,-0.09497083150210459,0.01259840318823731,35638960099541.43,159649291879864.0,160674493390692.88,157637965732044.9,14736.192548792818,43524783246.00529,1.0,264.55664152910276,7.924034230007299e-07,7.924034230007299e-07,0.04065838783726816,4304.810318270871,264.55664152910276
2028.0,821.477150390716,8347627000.319342,1473.4420946140226,0.00025878464332340217,2.4234143561408175,0.22770813769833184,330110636342796.44,0.5572905899397829,0.5572905899397829,2721369533637.668,1.380572196929725,19666.38028226923,19536.42422695141,19271.005715470164,129.95605531782203,265.4185114812456,0.3423148990511935,0.006608031241772921,0.00660803124177292,0.0066080312417729214,0.013585828624415739,265.4185114812456,-193335340.8043578,-0.02316051505379453,5.001294201106937,1.3768416773388468,0.0,0.0,3619699524410.824,-600.6108425378138,0.26278825125586847,1.0,2215614732825.415,1084824676226.0452,124236404475076.62,41748938509.70082,-0.0641563668456092,0.23990299520087274,-0.09626120545770772,0.013585828624415739,36630763158690.47,163082782366592.53,164167607042818.53,160867167633767.1,14882.840892426544,41748938509.70082,1.0,265.10282526598195,7.78100409037556e-07,7.78100409037556e-07,0.04220309621693641,4388.16482304362,265.10282526598195
2029.0,832.2533428225427,8414809200.811381,1289.9573849759238,0.0002551151362372384,2.4250661400001907,0.2290742722336679,333730335867207.25,0.5554032738054854,0.5554032738054854,2763118472147.3687,1.4034806237120878,19941.644597334194,19805.460105070633,19516.561184936443,136.18449226356097,288.8989201341898,0.3728693927984677,0.006829150504555986,0.006829150504555985,0.006829150504555986,0.01458683204538254,288.8989201341898,-193192334.32750267,-0.022958611385849897,4.747384287566585,1.3739739530830188,0.0,0.0,4247407749595.375,-592.9358477893962,0.28299103798793857,1.0,2431029291249.6523,1145966518507.2393,126607697290885.36,39948332982.80268,-0.06178799452938496,0.2416674564260099,-0.09744577971819457,0.01458683204538254,37620441336316.1,166659167918451.12,167805134436958.34,164228138627201.47,15045.819134993275,39948332982.80268,1.0,266.11303003999745,7.629583197484254e-07,7.629583197484254e-07,0.04347868029837132,4470.742049943167,266.11303003999745
